,site_id_reported,project_id_reported,survival_rate_reported,species_planted_reported,trees_planted_reported,species_count_reported,planting_date_reported,country,geometry_reported,site_sqkm,description_reported,host_name,url,tree_cover_area_2000,tree_cover_area_2005,tree_cover_area_2010,tree_cover_area_2015,tree_cover_area_2020,intersecting_roads_count,total_road_length_km,built_area,cropland gain from trees,cropland loss to tree,permanent water,short vegetation after tree loss,Top_Three_NDVI_Months,loss_pre_5,loss_post_3,loss_post_5
,1692979189733,1692979189733,,,,,25/8/2023,"61064, Mexico","POLYGON ((19.7430551 -100.1665427, 19.7431037 -100.1665156, 19.7432348 -100.1663611, 19.7433403 -100.1660914, 19.7435463 -100.1656445, 19.7438924 -100.1658344, 19.7438307 -100.1659273, 19.7436639 -100.1662924, 19.7438039 -100.1663929, 19.7438716 -100.1672304, 19.7429577 -100.1668343, 19.7430551 -100.1665427))",0.927,"This land that is in the middle of the forest was used for many years for crops such as corn and oats. Due to the very low prices with which the owner could sell corn and/or oats and the very high prices of the necessary inputs for agriculture, the owner of the land decided to return his forest use. In 2021, infiltration ditches were made at level with a plow disk to stop the erosion that the land was experiencing and also to stop the flow of water over it. The trees have adapted well, in 2022 the trees that were dead were replaced and in 2022 and 2023 four irrigations were applied during the dry season.
The owner wants to see the forest on that land again, in addition, to be able to take advantage of it in some way. That is why during 2023 apples, nopales, and maguey trees were planted in different areas of the land, seeking to generate income in the short and medium term for the beneficiary.
",Open Forest protocol,https://atlas.openforestprotocol.org,0.005140717218,0.007490759375,0.007490759375,0.007564197794,0.007564197794,0,0,0,0,0,0,0,"[9, 11, 8]",,,
,1693233947039,1693233947039,,,,,28/8/2023,"61064, Mexico","POLYGON ((19.7454871526916 -100.18649674952, 19.7455877 -100.1864121, 19.7459275 -100.1860005, 19.7464004 -100.1872348, 19.7460032 -100.1874612, 19.7454786324965 -100.186520554125, 19.7454871526916 -100.18649674952))",0.75,"This land that is in the middle of the forest was used for many years for crops such as corn and oats. Due to the hard work required for annual crops, the very low prices with which the owners could sell corn and/or oats and the very high prices of the necessary inputs for agriculture, the owners of the land decided to return his forest use. The owner of this land is an older adult around 70 years old. She has expressed her intention to leave a forest in her small piece of land for future years and her heir agrees.  In 2021, infiltration ditches were made at level with a plow disk to stop the erosion that the land was experiencing and also to stop the flow of water over it. The trees were planted in the edge of the ditch
For them to take advantage of the water stored in the ditches after the rains . The trees have adapted well, in 2022 the trees that were dead were replaced and in 2022 and 2023 four irrigations were applied during the dry season.
",Open Forest protocol,https://atlas.openforestprotocol.org,0,0,0,0,0,0,0,0,0,0,0,0,"[9, 11, 10]",,,
,1693319925907,1693319925907,,,,,29/8/2023,"61467, Mexico","POLYGON ((19.571846 -100.265771, 19.571391 -100.265309, 19.571822 -100.265529, 19.572083 -100.265377, 19.572744 -100.264877, 19.572612 -100.264638, 19.572347 -100.264494, 19.57264 -100.26403, 19.573036 -100.263449, 19.573402 -100.263182, 19.573906 -100.263158, 19.574838 -100.262902, 19.575077 -100.263024, 19.575111 -100.263347, 19.57531 -100.263872, 19.575744 -100.265092, 19.575378 -100.265391, 19.575284 -100.26636, 19.575067 -100.267271, 19.571846 -100.265771))",12.05,"We started working with the Ejido El Asoleadero in 2022. We are promoting actions so that its forest is better managed and in better condition. We have donated around 33,000 trees of different species which now we have the compromise to monitor and help them to establish in their lands.  We have worked together in more than 5 days of volunteering and community work promoted by ReforestACCIÓN. We are working with them at three 3 different polygons  which add up to 77.9 hectares of which there are 65.9  hectares within the Monarch Butterfly Biosphere Reserve . This ejido has 160 ejidatarios who have their families living on these lands and from these lands.
",Open Forest protocol,https://atlas.openforestprotocol.org,0.1198286609,0.1198286609,0.1198286609,0.1198286609,0.1198286609,0,0,0,0,0,0,0,"[4, 6, 1]",,,
,1693710193228,1693710193228,,,,,3/9/2023,"76889, Mexico","POLYGON ((20.1018183779831 -99.9393258560249, 20.1018409405021 -99.9393706617906, 20.1018550725756 -99.939411647278, 20.1018606076141 -99.9394727373623, 20.1018667850235 -99.9395181681126, 20.1018674050587 -99.9395795398355, 20.1018626270651 -99.9396073214987, 20.1018429977954 -99.9396316243233, 20.1018220932111 -99.9396340107965, 20.1017945010153 -99.9396304405739, 20.1017727678985 -99.9396161785889, 20.1017505827979 -99.9395936780836, 20.1017339794777 -99.9395823092959, 20.1017204608021 -99.9395923180197, 20.101702680329 -99.9396077928862, 20.101689981971 -99.9396275610645, 20.1016826478812 -99.9396565401852, 20.1016626231041 -99.9396802077739, 20.1016509692498 -99.9396896992014, 20.1016176908684 -99.9396949584106, 20.1015826563554 -99.93969226705, 20.1015367963562 -99.9396795577931, 20.1014973918005 -99.9396664338085, 20.1014541175517 -99.9396539824039, 20.1014215505332 -99.9396244821468, 20.1014025727339 -99.9396014213828, 20.1013801927385 -99.9395518550112, 20.1013650777066 -99.9394853963547, 20.1013530851002 -99.9394408427804, 20.1013456687842 -99.9394003552475, 20.1013430186094 -99.9393655895613, 20.1013428162118 -99.9393255369279, 20.101353771877 -99.9393009988498, 20.1013683348073 -99.9392853565425, 20.1013918934856 -99.9392727923213, 20.1014504035356 -99.9392534622346, 20.1014783255779 -99.9392497617448, 20.1015217190498 -99.9392682566701, 20.1015349860528 -99.9392841821651, 20.1015352803031 -99.9393091110707, 20.1015539967009 -99.9393158933484, 20.1015837652813 -99.9393042826076, 20.1016136916012 -99.9392909005026, 20.1016430499098 -99.9392876844657, 20.1016820183877 -99.9392828806891, 20.101731255924 -99.9392815213423, 20.1017678877603 -99.9392754521371, 20.1018183779831 -99.9393258560249))",0.207,"In this area the forest is degraded due to the presence of the bark beetle plague, recent fires and illegal logging.",Open Forest protocol,https://atlas.openforestprotocol.org,0.002161654753,0.002161654753,0.002161654753,0.002161654753,0.002161654753,0,0,0,0,0,0,0,"[9, 1, 3]",,,
,1693713985076,1693713985076,,,,,3/9/2023,"76889, Mexico","POLYGON ((20.1008076397148 -99.9387277975482, 20.1007677522502 -99.9388145732367, 20.1007054737363 -99.9388546816979, 20.1006474005168 -99.9388788406721, 20.1005921995272 -99.9388726502977, 20.100555930824 -99.9388512091621, 20.100544831967 -99.9389108603684, 20.1005176272498 -99.9389555147922, 20.1004577850199 -99.9390070831427, 20.1004057042935 -99.9390467991454, 20.1003242017767 -99.9390608163993, 20.1002797263764 -99.9390296193693, 20.1002680472786 -99.9389668569769, 20.1002681225949 -99.9389211380158, 20.1002373041528 -99.9388832477389, 20.1002089764798 -99.9388312926552, 20.1001947690037 -99.9387823157329, 20.1002004814451 -99.9387214576857, 20.1002394348257 -99.9386796627882, 20.1002762356177 -99.9386483320849, 20.1003215434673 -99.9386270521118, 20.1003419868549 -99.9386072345077, 20.1003196777284 -99.9385496815871, 20.1003346288607 -99.9385038037137, 20.1003824298613 -99.9384656938086, 20.1004293892572 -99.9384500999194, 20.1004759718659 -99.9384611804321, 20.1005041137196 -99.938474057054, 20.1005313306656 -99.9384062361365, 20.100539861217 -99.9383785150737, 20.1005675788587 -99.9383834968342, 20.100622667769 -99.9384331441372, 20.1006548446389 -99.9384761240335, 20.1007053276199 -99.9385412646657, 20.1008076397148 -99.9387277975482))",0.282,"In this area the forest is degraded due to the presence of the bark beetle plague, recent fires and illegal logging.",Open Forest protocol,https://atlas.openforestprotocol.org,0.002784522783,0.002784522783,0.002784522783,0.002784522783,0.002784522783,0,0,0,0,0,0,0,"[9, 3, 1]",,,
,1693715095151,1693715095151,,,,,3/9/2023,"50386, Mexico","POLYGON ((20.1023200973777 -99.9374598836379, 20.1022856542988 -99.9375774167244, 20.1021676877234 -99.9375936654415, 20.1020687106688 -99.9375917949262, 20.1019355719516 -99.9375405958596, 20.1018457285856 -99.9375017033258, 20.1017743623611 -99.937425367225, 20.1017107954535 -99.9372952060316, 20.1016877112768 -99.9372183114693, 20.1016253398977 -99.9371026912897, 20.1016119028478 -99.9370275192835, 20.1016085296649 -99.9369560796395, 20.101608407788 -99.9368990568911, 20.1016114467655 -99.9368207794213, 20.1016368429062 -99.936702900268, 20.1016656497748 -99.9366414414328, 20.1016976956546 -99.9365583945786, 20.1017364272763 -99.9364924260583, 20.1017816843517 -99.9364077586934, 20.1018138761063 -99.9363232940546, 20.1018629962663 -99.936254972138, 20.1018754489315 -99.9361643084301, 20.1019049891601 -99.9361077768566, 20.1019992121322 -99.9360625719953, 20.1021192542915 -99.9360068149921, 20.1021752483704 -99.9360010417746, 20.1022393788662 -99.9360277503577, 20.1022723693995 -99.9360916022901, 20.1022984464023 -99.9361601361861, 20.1023110287917 -99.9362822807149, 20.1023268513863 -99.9363747536633, 20.1023491803185 -99.9364108446335, 20.1023939223039 -99.9364761379709, 20.1024094860065 -99.936543576926, 20.1024111126779 -99.9366649788855, 20.1024194788451 -99.9367406773649, 20.1024391210331 -99.9368314513839, 20.1024550258562 -99.9369150007736, 20.1024968856271 -99.9370214395254, 20.1024941675038 -99.9371132960436, 20.1024689323832 -99.9371592861141, 20.1024662506638 -99.9372167600346, 20.1024263581983 -99.9372548857439, 20.1023725357235 -99.9373232471517, 20.1023200973777 -99.9374598836379))",1.169,"In this area the forest is degraded due to the presence of the bark beetle plague, recent fires and illegal logging.",Open Forest protocol,https://atlas.openforestprotocol.org,0.01165092777,0.01165092777,0.01165092777,0.01165092777,0.01165092777,0,0,0,0,0,0,0,"[9, 3, 10]",,,
,1693716008881,1693716008881,,,,,3/9/2023,"76875, Mexico","POLYGON ((20.2824546 -100.2014267, 20.2824556 -100.2014367, 20.2824471 -100.2014482, 20.2824383 -100.2014536, 20.2824281 -100.2014519, 20.2824228 -100.2014605, 20.2823723 -100.2015038, 20.2823639 -100.2015081, 20.2823377 -100.2015104, 20.2823153 -100.2015185, 20.2823026 -100.2015176, 20.2821628 -100.2015801, 20.2821073 -100.2016582, 20.2820447 -100.2017043, 20.2820231 -100.2017286, 20.2819221 -100.2017893, 20.2818367 -100.2018183, 20.2817318 -100.2018913, 20.281673 -100.2019558, 20.2816235 -100.2019913, 20.2816137 -100.2019845, 20.2816118 -100.2019732, 20.2816065 -100.2019637, 20.2816027 -100.2019398, 20.2815506 -100.2018206, 20.2814822 -100.2017145, 20.281478 -100.2017018, 20.2814557 -100.2015513, 20.2814476 -100.2015314, 20.2814459 -100.2015208, 20.2814481 -100.201507, 20.2814633 -100.2014807, 20.281466 -100.2014657, 20.2814491 -100.201435, 20.2814442 -100.2014181, 20.2814445 -100.2014078, 20.2814386 -100.2013954, 20.2814319 -100.2013885, 20.2814302 -100.2013746, 20.2814567 -100.2013293, 20.2814863 -100.2013019, 20.28153 -100.2012856, 20.2815217 -100.2012937, 20.2817365 -100.2011389, 20.2817496 -100.2011346, 20.2817638 -100.2011445, 20.2817817 -100.2011483, 20.2817928 -100.201147, 20.2818648 -100.2011574, 20.281875 -100.2011556, 20.2820338 -100.2010502, 20.2821278 -100.200975, 20.282248 -100.2010557, 20.2823701 -100.2012194, 20.2824444 -100.2013346, 20.2824744 -100.2014287, 20.2824725 -100.2014426, 20.2824636 -100.2014563, 20.2824528 -100.2014656, 20.2824546 -100.2014267))",0.665,In this area there is no vegetation because there have been cattle for many years. Currently there are problems of soil erosion. The owners of the land are concerned and willing to work to recover the vegetation in the area.,Open Forest protocol,https://atlas.openforestprotocol.org,0,0,0,0,0.000476,0,0,0,0,0,0,0,"[9, 8, 11]",,,
,1693716400194,1693716400194,,,,,3/9/2023,"76880, Mexico","POLYGON ((20.1094033 -99.967099, 20.1093944 -99.9671594, 20.1093571 -99.9672706, 20.1093622 -99.9672627, 20.1093485 -99.9672832, 20.1093405 -99.967289, 20.1093316 -99.9672926, 20.1093222 -99.9673116, 20.1093203 -99.9673262, 20.1093177 -99.9674264, 20.1093202 -99.9674172, 20.1093136 -99.9674248, 20.1092902 -99.9675212, 20.1092891 -99.9675544, 20.1092808 -99.9675588, 20.1092716 -99.9675595, 20.109272 -99.9675495, 20.1092622 -99.9675487, 20.1091688 -99.9675759, 20.1091773 -99.9675696, 20.1091567 -99.967554, 20.1090716 -99.9675291, 20.109046 -99.9675084, 20.1090542 -99.9675132, 20.1090513 -99.9675023, 20.109033 -99.9674705, 20.1090348 -99.9674604, 20.1090776 -99.9674261, 20.1090926 -99.9673978, 20.1090903 -99.9673598, 20.1090955 -99.9673458, 20.1090929 -99.9673212, 20.1090672 -99.9672549, 20.1090465 -99.9672325, 20.109062 -99.9672468, 20.1090689 -99.9672404, 20.1090541 -99.9672197, 20.1088971 -99.9671745, 20.1088844 -99.9671665, 20.1088858 -99.9671539, 20.1088821 -99.9671449, 20.1088633 -99.9671369, 20.1088323 -99.9671156, 20.1087768 -99.967089, 20.1087609 -99.9670703, 20.1087375 -99.9670543, 20.1087329 -99.9670322, 20.1087278 -99.9670228, 20.1087184 -99.9670201, 20.1086766 -99.9670213, 20.10866 -99.967018, 20.1086468 -99.9670073, 20.1086169 -99.9669972, 20.1086033 -99.9669816, 20.1085958 -99.9669581, 20.1085424 -99.9669086, 20.1085353 -99.9668983, 20.1085334 -99.9668874, 20.1085225 -99.9668656, 20.1084969 -99.9668456, 20.108465 -99.9668475, 20.1084452 -99.9668416, 20.1084373 -99.966836, 20.1084276 -99.9668347, 20.1082383 -99.9668626, 20.108093 -99.9668494, 20.1079669 -99.9668084, 20.1079402 -99.9667816, 20.1079148 -99.9667699, 20.107858 -99.966666, 20.107837 -99.9666489, 20.107823 -99.96663, 20.1078301 -99.9666169, 20.107838 -99.9666117, 20.1078415 -99.9666007, 20.1078408 -99.9665717, 20.1078366 -99.9665628, 20.1078262 -99.9665572, 20.1078159 -99.9665545, 20.1078086 -99.9665486, 20.1078076 -99.9665379, 20.1078015 -99.9665291, 20.107792 -99.966522, 20.1077604 -99.9664666, 20.10775 -99.9664641, 20.1076365 -99.9664644, 20.107605 -99.9664815, 20.10752 -99.9665044, 20.1075056 -99.9664961, 20.1074685 -99.9665057, 20.1073161 -99.9664851, 20.1072268 -99.9664492, 20.1071203 -99.9663037, 20.107085 -99.9662796, 20.107015 -99.966261, 20.1069967 -99.9662511, 20.1069655 -99.9662151, 20.1069524 -99.9661806, 20.1068976 -99.9661165, 20.1069007 -99.9661047, 20.1068577 -99.9660197, 20.1068531 -99.9659982, 20.1068596 -99.9658855, 20.1068505 -99.9658456, 20.106907 -99.9656665, 20.10695 -99.9655976, 20.1069814 -99.9655681, 20.1070704 -99.9654333, 20.1070283 -99.9654869, 20.1070544 -99.9654653, 20.1070678 -99.9654587, 20.1070874 -99.9654602, 20.1070975 -99.9654567, 20.1071676 -99.9654128, 20.1072337 -99.9653258, 20.1072523 -99.9652715, 20.107253 -99.9652573, 20.1072671 -99.9652026, 20.1072573 -99.9651976, 20.1072807 -99.9651351, 20.1072921 -99.9651292, 20.1073451 -99.9651327, 20.107469 -99.965109, 20.1074774 -99.9651169, 20.1075006 -99.9651272, 20.107572 -99.9651309, 20.107748 -99.9651667, 20.1078033 -99.965156, 20.1078113 -99.9651511, 20.1078511 -99.965145, 20.108274 -99.9651912, 20.1084003 -99.9651914, 20.1084165 -99.9652039, 20.1084256 -99.965203, 20.1086273 -99.9652359, 20.1086596 -99.9652538, 20.1087151 -99.9653159, 20.1088085 -99.9654723, 20.1088321 -99.9655368, 20.1088287 -99.9655487, 20.1089199 -99.9657855, 20.1089347 -99.9658597, 20.1089365 -99.9658489, 20.1089469 -99.9658617, 20.1089804 -99.9659427, 20.1089889 -99.9659487, 20.1090038 -99.966, 20.1090043 -99.966024, 20.1090012 -99.9660336, 20.1089985 -99.9660902, 20.108982 -99.9660826, 20.1089491 -99.9661599, 20.1089112 -99.9662163, 20.1088706 -99.9662513, 20.1088661 -99.9662616, 20.1088652 -99.9662714, 20.1088551 -99.9662915, 20.1088527 -99.9663015, 20.1088467 -99.9663578, 20.1088822 -99.9663271, 20.1089045 -99.9662874, 20.1089068 -99.9663084, 20.1088812 -99.9665803, 20.108884 -99.9666034, 20.1088913 -99.9665891, 20.1089209 -99.9665761, 20.1089339 -99.9665787, 20.1090089 -99.9666397, 20.108989 -99.9666304, 20.109052 -99.9666526, 20.1090725 -99.9666807, 20.1090889 -99.966732, 20.1091005 -99.9668325, 20.109105 -99.9668428, 20.1091492 -99.9668967, 20.1091536 -99.9669089, 20.1091899 -99.966932, 20.1093275 -99.9669677, 20.1093513 -99.9669805, 20.1093552 -99.9669938, 20.1093775 -99.9670199, 20.1093849 -99.9670254, 20.1094107 -99.9670553, 20.1094142 -99.9670782, 20.1094241 -99.9670729, 20.1094104 -99.9670903, 20.1094268 -99.9671018, 20.109419 -99.9671066, 20.1094097 -99.9671084, 20.1094096 -99.9671205, 20.1094152 -99.9671286, 20.1094161 -99.9671441, 20.1094014 -99.9671586, 20.1093959 -99.9671686, 20.1093933 -99.9671844, 20.1093871 -99.967199, 20.1093948 -99.9671893, 20.1094033 -99.967099))",3.664,"In this area the forest is degraded due to the presence of the bark beetle plague, recent fires and illegal logging.",Open Forest protocol,https://atlas.openforestprotocol.org,0.02487630394,0.02487630394,0.02487630394,0.02487630394,0.02487630394,0,0,0,0,0,0,0,"[9, 10, 1]",,,
,1693716696015,1693716696015,,,,,3/9/2023,"76889, Mexico","POLYGON ((20.1013636 -99.9631043, 20.1014742 -99.9630859, 20.1015953 -99.9630381, 20.1016399 -99.9630462, 20.1017366 -99.9630108, 20.1017462 -99.9630112, 20.1018013 -99.9629756, 20.1018722 -99.9629587, 20.1018926 -99.9629472, 20.1019495 -99.9629357, 20.1019596 -99.9629364, 20.1019988 -99.9629527, 20.1020294 -99.9629771, 20.1020389 -99.9629897, 20.1020657 -99.9630586, 20.1020685 -99.963085, 20.1020623 -99.9630949, 20.1020646 -99.96311, 20.1021297 -99.9632556, 20.1022695 -99.9634207, 20.1022674 -99.9633775, 20.1022781 -99.9633834, 20.1022896 -99.9633777, 20.1023093 -99.9633646, 20.1023224 -99.9633633, 20.1023762 -99.9633787, 20.102458 -99.963383, 20.1025164 -99.9633738, 20.102544 -99.9633799, 20.1026006 -99.9634235, 20.1026895 -99.9635236, 20.1027244 -99.9635426, 20.1027568 -99.9635762, 20.1028066 -99.9636692, 20.1028016 -99.9636779, 20.1028077 -99.9636903, 20.1028133 -99.9637162, 20.1028106 -99.9637761, 20.1028022 -99.9638023, 20.1028017 -99.9638127, 20.1028081 -99.9638294, 20.102858 -99.9639647, 20.1028697 -99.9639788, 20.1028956 -99.9639965, 20.102979 -99.9641664, 20.1030222 -99.9641968, 20.1030506 -99.9642374, 20.1030749 -99.9643035, 20.1030644 -99.9643651, 20.1030497 -99.9643878, 20.1030482 -99.9643982, 20.1030572 -99.9644217, 20.1030457 -99.9644418, 20.1030429 -99.9644639, 20.1029914 -99.9644995, 20.1029777 -99.9645149, 20.1029425 -99.9645404, 20.1029157 -99.9645489, 20.1028965 -99.9645481, 20.1027204 -99.9644982, 20.1026629 -99.9645018, 20.1026503 -99.9645078, 20.1026104 -99.9645199, 20.1025543 -99.9645525, 20.1025481 -99.9645633, 20.1025356 -99.9645698, 20.1024879 -99.9645821, 20.1024645 -99.9645616, 20.1024415 -99.9645289, 20.1024418 -99.9645124, 20.102425 -99.9644927, 20.1024083 -99.9644867, 20.102155 -99.9644998, 20.1020175 -99.9644607, 20.1020198 -99.9644504, 20.1020293 -99.9644397, 20.1020331 -99.9644295, 20.1020314 -99.9644171, 20.1019765 -99.9642903, 20.1019519 -99.9642559, 20.101934 -99.9642073, 20.1011903 -99.9635732, 20.100819 -99.9634728, 20.1010852 -99.9634157, 20.1011174 -99.963395, 20.1011412 -99.963363, 20.1011447 -99.9633239, 20.1011076 -99.9633018, 20.1011015 -99.9632945, 20.1011013 -99.9632833, 20.1011077 -99.9632587, 20.1011372 -99.9632034, 20.1011468 -99.9631926, 20.101212 -99.9631549, 20.1012754 -99.9631572, 20.1012844 -99.9631611, 20.1012928 -99.9631672, 20.1012976 -99.9631565, 20.101305 -99.9631496, 20.1013174 -99.9631258, 20.1013327 -99.9631145, 20.1013646 -99.9631041, 20.1013636 -99.9631043))",2.083,"In this area the forest is degraded due to the presence of the bark beetle plague, recent fires and illegal logging.",Open Forest protocol,https://atlas.openforestprotocol.org,0.02051735139,0.02051735139,0.02051735139,0.02051735139,0.02051735139,0,0,0,0,0,0,0,"[9, 1, 3]",,,
,1693718217919,1693718217919,,,,,3/9/2023,"76895, Mexico","POLYGON ((20.1298785137031 -100.155441777244, 20.1298384554021 -100.155407258137, 20.1298136874964 -100.155364154679, 20.1297640391385 -100.155338931771, 20.1297595343396 -100.155281751926, 20.1297283911423 -100.155231459059, 20.1297332841727 -100.155174280796, 20.1297367300543 -100.155110392624, 20.1297002528029 -100.155039564852, 20.1296452786708 -100.154986222403, 20.1296152981659 -100.154923916091, 20.1296161614001 -100.154865047714, 20.1295588369078 -100.154761782955, 20.1295812853167 -100.154719967978, 20.1295668012712 -100.154644009009, 20.1294973579285 -100.154623720313, 20.1294556916472 -100.15458700189, 20.1294436737406 -100.154528060234, 20.1293772461092 -100.154449742029, 20.1293987980281 -100.154402941838, 20.1294378493618 -100.154387681147, 20.1294625335909 -100.154374364584, 20.1294799751735 -100.154360844889, 20.129506499065 -100.154289920085, 20.1295187054937 -100.154277266966, 20.1295933547021 -100.154249311661, 20.1297000413007 -100.154223181843, 20.1298002173253 -100.154213194777, 20.1298807333074 -100.154237475049, 20.1300404874403 -100.154238629855, 20.1301384357251 -100.154247302342, 20.1301699276264 -100.154305741485, 20.1301215332448 -100.154501404785, 20.1300748486106 -100.154657823411, 20.1300383008941 -100.154766458125, 20.1300050151989 -100.154848641424, 20.1299668110926 -100.154897476603, 20.1299237158632 -100.1549390473, 20.1299432189455 -100.154988596572, 20.1299676360044 -100.155052982665, 20.1300026688017 -100.155124145142, 20.1299953630766 -100.155174674128, 20.1300043531258 -100.155247459559, 20.1299892145351 -100.155310777694, 20.1299577085742 -100.155394621619, 20.1298785137031 -100.155441777244))",0.604,This land was used for many years to plant corn. This place is located in an ejido and the owner of the land wants to reforest his land to recover the vegetation.,Open Forest protocol,https://atlas.openforestprotocol.org,0,0,0,0,0,0,0,0,0,0,0,0,"[9, 8, 11]",,,
,1693719377936,1693719377936,,,,,3/9/2023,"76895, Mexico","POLYGON ((20.1290513628758 -100.147407241696, 20.128972900749 -100.147466874115, 20.1289321682339 -100.147502331811, 20.1288787771573 -100.147502823168, 20.1288623321848 -100.147472026618, 20.1288278448972 -100.147460847772, 20.128775831106 -100.147469187982, 20.1287604800587 -100.147438710464, 20.1287373464864 -100.147385446809, 20.1286555686912 -100.147310712182, 20.1286285906812 -100.147242878792, 20.1285530514408 -100.147188446222, 20.1284745084236 -100.147127416256, 20.1284717121561 -100.14707924815, 20.1284448883052 -100.147035784445, 20.1283893711359 -100.146971678795, 20.128327382115 -100.146904892041, 20.1283061834631 -100.146829957873, 20.1283249015755 -100.146785494577, 20.1283852440909 -100.146757154713, 20.1284259232819 -100.146679243049, 20.1284802668308 -100.146661804897, 20.12853937267 -100.146662119513, 20.1286203021107 -100.146668519201, 20.1287430885339 -100.146705741493, 20.128921710894 -100.146725677809, 20.1290428025267 -100.14674478951, 20.1291514399176 -100.146741539635, 20.1292836372556 -100.146755876625, 20.1293359531833 -100.146756424288, 20.1294125654009 -100.146751646742, 20.1295352319077 -100.146747997573, 20.1296313450857 -100.146769998341, 20.1296771186464 -100.146862334112, 20.1297321145641 -100.146951219718, 20.1297281615335 -100.147087854393, 20.1297058987358 -100.147169310354, 20.129666519192 -100.147243195263, 20.1296155870979 -100.147301085785, 20.129555025642 -100.147330638076, 20.1295036900166 -100.147371894027, 20.1294318961391 -100.147405218882, 20.1293816410515 -100.147453985682, 20.1293022584933 -100.147474887075, 20.1292412232643 -100.14744781222, 20.1291605404977 -100.147409450089, 20.1291159446654 -100.147374814048, 20.1290513628758 -100.147407241696))",0.971,Cows were grazed in this forest area for many years. Now it is intended to reforest to recover the vegetation.,Open Forest protocol,https://atlas.openforestprotocol.org,0.004542349081,0.004542349081,0.004542349081,0.004542349081,0.004542349081,0,0,0,0,0,0,0,"[9, 8, 11]",,,
